Member ID,0%,12.5%,25%,37.5%,50%,62.5%,75%,87.5%,100%,Load Combination
 3, -1.048, -1.048, -1.048, -1.048, -1.048, -1.048, -1.048, -1.048, -1.048, #4 - 1.2D + 1.6Lr + 1.0L,
 4, -1.333, -1.333, -1.333, -1.333, -1.333, -1.333, -1.333, -1.333, -1.333, #4 - 1.2D + 1.6Lr + 1.0L,
 5, 1.179, 1.179, 1.179, 1.179, 1.179, 1.179, 1.179, 1.179, 1.179, #4 - 1.2D + 1.6Lr + 1.0L,
 6, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, #4 - 1.2D + 1.6Lr + 1.0L,
 7, 1.17, 1.17, 1.17, 1.17, 1.17, 1.17, 1.17, 1.17, 1.17, #4 - 1.2D + 1.6Lr + 1.0L,
 8, 1.179, 1.179, 1.179, 1.179, 1.179, 1.179, 1.179, 1.179, 1.179, #4 - 1.2D + 1.6Lr + 1.0L,
 9, 0.097, 0.097, 0.097, 0.097, 0.097, 0.097, 0.097, 0.097, 0.097, #4 - 1.2D + 1.6Lr + 1.0L,
 10, -0.003, -0.003, -0.003, -0.003, -0.003, -0.003, -0.003, -0.003, -0.003, #4 - 1.2D + 1.6Lr + 1.0L,
 11, -0.019, -0.019, -0.019, -0.019, -0.019, -0.019, -0.019, -0.019, -0.019, #4 - 1.2D + 1.6Lr + 1.0L,
 12, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, 0.072, #4 - 1.2D + 1.6Lr + 1.0L,
 13, -0.003, -0.003, -0.003, -0.003, -0.003, -0.003, -0.003, -0.003, -0.003, #4 - 1.2D + 1.6Lr + 1.0L,
 14, -0.149, -0.149, -0.149, -0.149, -0.149, -0.149, -0.149, -0.149, -0.149, #4 - 1.2D + 1.6Lr + 1.0L,
 15, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, -0.076, #4 - 1.2D + 1.6Lr + 1.0L,
 16, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, #4 - 1.2D + 1.6Lr + 1.0L,
 17, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, #4 - 1.2D + 1.6Lr + 1.0L,
 18, 0.271, 0.271, 0.271, 0.271, 0.271, 0.271, 0.271, 0.271, 0.271, #4 - 1.2D + 1.6Lr + 1.0L,
 19, 0.149, 0.149, 0.149, 0.149, 0.149, 0.149, 0.149, 0.149, 0.149, #4 - 1.2D + 1.6Lr + 1.0L,
 20, 4.639, 4.639, 4.639, 4.639, 4.639, 4.639, 4.639, 4.639, 4.639, #4 - 1.2D + 1.6Lr + 1.0L,
 21, 5.022, 5.022, 5.022, 5.022, 5.022, 5.022, 5.022, 5.022, 5.022, #4 - 1.2D + 1.6Lr + 1.0L,
 22, 4.981, 4.981, 4.981, 4.981, 4.981, 4.981, 4.981, 4.981, 4.981, #4 - 1.2D + 1.6Lr + 1.0L,
 23, 4.641, 4.641, 4.641, 4.641, 4.641, 4.641, 4.641, 4.641, 4.641, #4 - 1.2D + 1.6Lr + 1.0L,
 24, -4.961, -4.961, -4.961, -4.961, -4.961, -4.961, -4.961, -4.961, -4.961, #4 - 1.2D + 1.6Lr + 1.0L,
 25, -4.662, -4.662, -4.662, -4.662, -4.662, -4.662, -4.662, -4.662, -4.662, #4 - 1.2D + 1.6Lr + 1.0L,
 26, -4.697, -4.697, -4.697, -4.697, -4.697, -4.697, -4.697, -4.697, -4.697, #4 - 1.2D + 1.6Lr + 1.0L,
 27, -4.962, -4.962, -4.962, -4.962, -4.962, -4.962, -4.962, -4.962, -4.962, #4 - 1.2D + 1.6Lr + 1.0L,
 28, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, #4 - 1.2D + 1.6Lr + 1.0L,
 29, 0.091, 0.091, -0.013, -0.013, 0.015, 0.015, -0.098, -0.098, , #4 - 1.2D + 1.6Lr + 1.0L,
 30, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, #4 - 1.2D + 1.6Lr + 1.0L,
 31, -0.014, -0.014, -0.014, -0.014, -0.014, -0.014, -0.014, -0.014, -0.014, #4 - 1.2D + 1.6Lr + 1.0L,
 32, 0.002, 0.002, -0.002, -0.002, 0.002, 0.002, -0.002, -0.002, , #4 - 1.2D + 1.6Lr + 1.0L,
 33, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, 0.014, #4 - 1.2D + 1.6Lr + 1.0L,
 34, 0.033, 0.033, -0.024, -0.024, 0, 0.022, 0.022, -0.027, -0.027, #4 - 1.2D + 1.6Lr + 1.0L,
 35, -0.026, -0.026, 0.023, 0.023, 0, -0.023, -0.023, 0.035, 0.035, #4 - 1.2D + 1.6Lr + 1.0L,
 36, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, #4 - 1.2D + 1.6Lr + 1.0L,
 37, -0.035, -0.035, -0.035, -0.035, -0.035, -0.035, -0.035, -0.035, -0.035, #4 - 1.2D + 1.6Lr + 1.0L,
 38, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, #4 - 1.2D + 1.6Lr + 1.0L,
 39, 5.117, 5.117, 5.117, 5.117, 5.117, 5.117, 5.117, 5.117, 5.117, #4 - 1.2D + 1.6Lr + 1.0L,
 40, 5.787, 5.787, 5.787, 5.787, 5.787, 5.787, 5.787, 5.787, 5.787, #4 - 1.2D + 1.6Lr + 1.0L,
 41, 5.74, 5.74, 5.74, 5.74, 5.74, 5.74, 5.74, 5.74, 5.74, #4 - 1.2D + 1.6Lr + 1.0L,
 42, 5.12, 5.12, 5.12, 5.12, 5.12, 5.12, 5.12, 5.12, 5.12, #4 - 1.2D + 1.6Lr + 1.0L,
 43, -5.396, -5.396, -5.396, -5.396, -5.396, -5.396, -5.396, -5.396, -5.396, #4 - 1.2D + 1.6Lr + 1.0L,
 44, -5.465, -5.465, -5.465, -5.465, -5.465, -5.465, -5.465, -5.465, -5.465, #4 - 1.2D + 1.6Lr + 1.0L,
 45, -5.508, -5.508, -5.508, -5.508, -5.508, -5.508, -5.508, -5.508, -5.508, #4 - 1.2D + 1.6Lr + 1.0L,
 46, -5.396, -5.396, -5.396, -5.396, -5.396, -5.396, -5.396, -5.396, -5.396, #4 - 1.2D + 1.6Lr + 1.0L,
 47, -0.182, -0.182, -0.182, -0.182, -0.182, -0.182, -0.182, -0.182, -0.182, #4 - 1.2D + 1.6Lr + 1.0L,
 48, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, #4 - 1.2D + 1.6Lr + 1.0L,
 49, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, #4 - 1.2D + 1.6Lr + 1.0L,
 50, -0.097, -0.097, -0.097, -0.097, -0.097, -0.097, -0.097, -0.097, -0.097, #4 - 1.2D + 1.6Lr + 1.0L,
 51, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, #4 - 1.2D + 1.6Lr + 1.0L,
 52, 0.278, 0.278, 0.278, 0.278, 0.278, 0.278, 0.278, 0.278, 0.278, #4 - 1.2D + 1.6Lr + 1.0L,
 53, 0.118, 0.118, 0.118, 0.118, 0.118, 0.118, 0.118, 0.118, 0.118, #4 - 1.2D + 1.6Lr + 1.0L,
 54, -0.119, -0.119, -0.119, -0.119, -0.119, -0.119, -0.119, -0.119, -0.119, #4 - 1.2D + 1.6Lr + 1.0L,
 55, 0.351, 0.351, 0.351, 0.351, 0.351, 0.351, 0.351, 0.351, 0.351, #4 - 1.2D + 1.6Lr + 1.0L,
 56, -0.38, -0.38, -0.38, -0.38, -0.38, -0.38, -0.38, -0.38, -0.38, #4 - 1.2D + 1.6Lr + 1.0L,
 59, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, #4 - 1.2D + 1.6Lr + 1.0L,
 60, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, #4 - 1.2D + 1.6Lr + 1.0L,
 61, -0.096, -0.096, -0.096, -0.096, -0.096, -0.096, -0.096, -0.096, -0.096, #4 - 1.2D + 1.6Lr + 1.0L,
 62, -0.071, -0.071, -0.071, -0.071, -0.071, -0.071, -0.071, -0.071, -0.071, #4 - 1.2D + 1.6Lr + 1.0L,
 65, 0.181, 0.181, 0.181, 0.181, 0.181, 0.181, 0.181, 0.181, 0.181, #4 - 1.2D + 1.6Lr + 1.0L,
 66, 0.094, 0.094, 0.094, 0.094, 0.094, 0.094, 0.094, 0.094, 0.094, #4 - 1.2D + 1.6Lr + 1.0L,
 67, -0.109, -0.109, -0.109, -0.109, -0.109, -0.109, -0.109, -0.109, -0.109, #4 - 1.2D + 1.6Lr + 1.0L,
 68, 0.109, 0.109, 0.109, 0.109, 0.109, 0.109, 0.109, 0.109, 0.109, #4 - 1.2D + 1.6Lr + 1.0L,
 69, 0.001, 0.001, -0.001, -0.001, 0, 0.001, 0.001, 0, 0, #4 - 1.2D + 1.6Lr + 1.0L,
 70, -0.173, -0.173, -0.173, -0.173, -0.173, -0.173, -0.173, -0.173, -0.173, #4 - 1.2D + 1.6Lr + 1.0L,
 71, 0.173, 0.173, 0.173, 0.173, 0.173, 0.173, 0.173, 0.173, 0.173, #4 - 1.2D + 1.6Lr + 1.0L,
 72, -0.001, -0.001, 0.001, 0.001, 0, -0.001, -0.001, 0, 0, #4 - 1.2D + 1.6Lr + 1.0L,
 75, -2.844, -2.844, -2.844, -2.844, -2.844, -2.844, -2.844, -2.844, -2.844, #4 - 1.2D + 1.6Lr + 1.0L,
 76, 2.847, 2.847, 2.847, 2.847, 2.847, 2.847, 2.847, 2.847, 2.847, #4 - 1.2D + 1.6Lr + 1.0L,
 77, -3.438, -3.438, -3.438, -3.438, -3.438, -3.438, -3.438, -3.438, -3.438, #4 - 1.2D + 1.6Lr + 1.0L,
 78, 3.41, 3.41, 3.41, 3.41, 3.41, 3.41, 3.41, 3.41, 3.41, #4 - 1.2D + 1.6Lr + 1.0L,

1,0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 2, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 3, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 4, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 5, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 6, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 7, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 8, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 9, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 14, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 17, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 18, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 19, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 20, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 21, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 22, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 23, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 24, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 25, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 26, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 27, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 29, 0.001, 0.001, 0.002, 0.002, 0.002, -0.002, -0.001, -0.001, , #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 31, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 32, 0.001, 0.001, -0.001, -0.001, 0.001, 0.001, -0.001, -0.001, , #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 33, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 34, 0.008, 0.008, -0.005, -0.005, 0, 0.006, 0.006, -0.009, -0.009, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 35, -0.008, -0.008, 0.005, 0.005, 0, -0.006, -0.006, 0.009, 0.009, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 36, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 37, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 39, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 40, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 41, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 42, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 43, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 44, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 45, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 46, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 47, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 49, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 52, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 53, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 54, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 55, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 56, -0.008, -0.008, -0.008, -0.008, -0.008, -0.008, -0.008, -0.008, -0.008, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 59, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 60, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 61, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 65, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 70, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 71, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 75, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 76, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 77, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, -0.064, #5 - 1.420 D + 0.500 Lp + 1.250 E1,
 78, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, 0.064, #5 - 1.420 D + 0.500 Lp + 1.250 E1,

1,0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 2, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 3, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 4, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 5, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 6, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 7, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, -0.017, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 8, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, -0.012, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 9, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 14, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 17, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 18, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 19, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 20, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 21, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 22, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, -0.036, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 23, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, -0.024, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 24, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 25, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 26, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, 0.035, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 27, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 29, 0.001, 0.001, 0.002, 0.002, 0.002, -0.002, -0.001, -0.001, , #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 31, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, -0.001, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 32, 0.001, 0.001, -0.001, -0.001, 0.001, 0.001, -0.001, -0.001, , #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 33, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 34, 0.008, 0.008, -0.005, -0.005, 0, 0.006, 0.006, -0.009, -0.009, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 35, -0.008, -0.008, 0.005, 0.005, 0, -0.006, -0.006, 0.009, 0.009, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 36, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, 0.002, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 37, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 39, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 40, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 41, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, 0.168, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 42, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, 0.114, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 43, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 44, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 45, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, -0.165, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 46, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, -0.116, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 47, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 49, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, -0.002, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, #6 - 1.420 D + 0.500 Lp + 1.250 E2,
