member_id	Pu	My	Mz	Sy	Sz	section
20	107.079	7.577	18.58	10.119	4.034	column1
20	106.02	9.19	22.627	10.119	4.034	column1
20	120.935	4.158	10.749	11.362	4.639	column1
20	119.875	2.302	6.204	11.362	4.639	column1
20	118.816	0.447	1.659	11.362	4.639	column1
20	117.757	1.409	2.885	11.362	4.639	column1
20	116.698	3.265	7.43	11.362	4.639	column1
20	115.639	5.12	11.975	11.362	4.639	column1
20	114.58	6.976	16.52	11.362	4.639	column1
20	113.521	8.832	21.065	11.362	4.639	column1
20	112.462	10.688	25.61	11.362	4.639	column1
20	1.126	0.02	0.051	0.065	0.024	column1
20	1.126	0.011	0.025	0.065	0.024	column1
20	1.126	0.001	0.001	0.065	0.024	column1
20	1.126	0.009	0.027	0.065	0.024	column1
20	1.126	0.019	0.053	0.065	0.024	column1
20	1.126	0.028	0.079	0.065	0.024	column1
20	1.126	0.038	0.105	0.065	0.024	column1
20	1.126	0.048	0.131	0.065	0.024	column1
20	1.126	0.058	0.156	0.065	0.024	column1
20	1.126	0.02	0.051	0.065	0.024	column1
20	1.126	0.011	0.025	0.065	0.024	column1
20	1.126	0.001	0.001	0.065	0.024	column1
20	1.126	0.009	0.027	0.065	0.024	column1
20	1.126	0.019	0.053	0.065	0.024	column1
20	1.126	0.028	0.079	0.065	0.024	column1
20	1.126	0.038	0.105	0.065	0.024	column1
20	1.126	0.048	0.131	0.065	0.024	column1
20	1.126	0.058	0.156	0.065	0.024	column1
20	1.126	0.02	0.051	0.065	0.024	column1
20	1.126	0.011	0.025	0.065	0.024	column1
20	1.126	0.001	0.001	0.065	0.024	column1
20	1.126	0.009	0.027	0.065	0.024	column1
20	1.126	0.019	0.053	0.065	0.024	column1
20	1.126	0.028	0.079	0.065	0.024	column1
20	1.126	0.038	0.105	0.065	0.024	column1
20	1.126	0.048	0.131	0.065	0.024	column1
20	1.126	0.058	0.156	0.065	0.024	column1
20	1.126	0.02	0.051	0.065	0.024	column1
20	1.126	0.011	0.025	0.065	0.024	column1
20	1.126	0.001	0.001	0.065	0.024	column1
20	1.126	0.009	0.027	0.065	0.024	column1
20	1.126	0.019	0.053	0.065	0.024	column1
20	1.126	0.028	0.079	0.065	0.024	column1
20	1.126	0.038	0.105	0.065	0.024	column1
20	1.126	0.048	0.131	0.065	0.024	column1
20	1.126	0.058	0.156	0.065	0.024	column1
20	131.503	4.402	11.629	12.001	4.716	column1
20	130.205	2.516	6.828	12.001	4.716	column1
20	128.908	0.63	2.028	12.001	4.716	column1
20	127.61	1.257	2.773	12.001	4.716	column1
20	126.313	3.143	7.574	12.001	4.716	column1
20	125.016	5.03	12.374	12.001	4.716	column1
20	123.718	6.916	17.175	12.001	4.716	column1
20	122.421	8.802	21.975	12.001	4.716	column1
20	121.123	10.689	26.776	12.001	4.716	column1
20	131.503	4.402	11.629	12.001	4.716	column1
20	130.205	2.516	6.828	12.001	4.716	column1
20	128.908	0.63	2.028	12.001	4.716	column1
20	127.61	1.257	2.773	12.001	4.716	column1
20	126.313	3.143	7.574	12.001	4.716	column1
20	125.016	5.03	12.374	12.001	4.716	column1
20	123.718	6.916	17.175	12.001	4.716	column1
20	122.421	8.802	21.975	12.001	4.716	column1
20	121.123	10.689	26.776	12.001	4.716	column1
20	131.503	4.402	11.629	12.001	4.716	column1
20	130.205	2.516	6.828	12.001	4.716	column1
20	128.908	0.63	2.028	12.001	4.716	column1
20	127.61	1.257	2.773	12.001	4.716	column1
20	126.313	3.143	7.574	12.001	4.716	column1
20	125.016	5.03	12.374	12.001	4.716	column1
20	123.718	6.916	17.175	12.001	4.716	column1
20	122.421	8.802	21.975	12.001	4.716	column1
20	121.123	10.689	26.776	12.001	4.716	column1
20	131.503	4.402	11.629	12.001	4.716	column1
20	130.205	2.516	6.828	12.001	4.716	column1
20	128.908	0.63	2.028	12.001	4.716	column1
20	127.61	1.257	2.773	12.001	4.716	column1
20	126.313	3.143	7.574	12.001	4.716	column1
20	125.016	5.03	12.374	12.001	4.716	column1
20	123.718	6.916	17.175	12.001	4.716	column1
20	122.421	8.802	21.975	12.001	4.716	column1
20	121.123	10.689	26.776	12.001	4.716	column1
20	56.358	1.887	4.984	5.143	2.021	column1
20	55.802	1.078	2.926	5.143	2.021	column1
20	55.246	0.27	0.869	5.143	2.021	column1
20	54.69	0.539	1.188	5.143	2.021	column1
20	54.134	1.347	3.246	5.143	2.021	column1
20	53.578	2.156	5.303	5.143	2.021	column1
20	53.022	2.964	7.361	5.143	2.021	column1
20	52.466	3.772	9.418	5.143	2.021	column1
20	51.91	4.581	11.475	5.143	2.021	column1
20	56.358	1.887	4.984	5.143	2.021	column1
20	55.802	1.078	2.926	5.143	2.021	column1
20	55.246	0.27	0.869	5.143	2.021	column1
20	54.69	0.539	1.188	5.143	2.021	column1
20	54.134	1.347	3.246	5.143	2.021	column1
20	53.578	2.156	5.303	5.143	2.021	column1
20	53.022	2.964	7.361	5.143	2.021	column1
20	52.466	3.772	9.418	5.143	2.021	column1
20	51.91	4.581	11.475	5.143	2.021	column1
20	56.358	1.887	4.984	5.143	2.021	column1
20	55.802	1.078	2.926	5.143	2.021	column1
20	55.246	0.27	0.869	5.143	2.021	column1
20	54.69	0.539	1.188	5.143	2.021	column1
20	54.134	1.347	3.246	5.143	2.021	column1
20	53.578	2.156	5.303	5.143	2.021	column1
20	53.022	2.964	7.361	5.143	2.021	column1
20	52.466	3.772	9.418	5.143	2.021	column1
20	51.91	4.581	11.475	5.143	2.021	column1
20	56.358	1.887	4.984	5.143	2.021	column1
20	55.802	1.078	2.926	5.143	2.021	column1
20	55.246	0.27	0.869	5.143	2.021	column1
20	54.69	0.539	1.188	5.143	2.021	column1
20	54.134	1.347	3.246	5.143	2.021	column1
20	53.578	2.156	5.303	5.143	2.021	column1
20	53.022	2.964	7.361	5.143	2.021	column1
20	52.466	3.772	9.418	5.143	2.021	column1
20	51.91	4.581	11.475	5.143	2.021	column1
20	40.996	1.392	3.773	4.717	1.67	column1
20	40.996	0.724	1.886	4.717	1.67	column1
20	40.996	0.056	0.001	4.717	1.67	column1
20	40.996	0.612	1.887	4.717	1.67	column1
20	40.996	1.28	3.774	4.717	1.67	column1
20	40.996	1.948	5.66	4.717	1.67	column1
20	40.996	2.616	7.547	4.717	1.67	column1
20	40.996	3.285	9.434	4.717	1.67	column1
20	40.996	3.953	11.32	4.717	1.67	column1
20	2.251	0.041	0.102	0.13	0.049	column1
20	2.251	0.021	0.05	0.13	0.049	column1
20	2.251	0.002	0.002	0.13	0.049	column1
20	2.251	0.018	0.054	0.13	0.049	column1
20	2.251	0.037	0.106	0.13	0.049	column1
20	2.251	0.057	0.157	0.13	0.049	column1
20	2.251	0.076	0.209	0.13	0.049	column1
20	2.251	0.096	0.261	0.13	0.049	column1
20	2.251	0.115	0.313	0.13	0.049	column1
20	2.251	0.041	0.102	0.13	0.049	column1
20	2.251	0.021	0.05	0.13	0.049	column1
20	2.251	0.002	0.002	0.13	0.049	column1
20	2.251	0.018	0.054	0.13	0.049	column1
20	2.251	0.037	0.106	0.13	0.049	column1
20	2.251	0.057	0.157	0.13	0.049	column1
20	2.251	0.076	0.209	0.13	0.049	column1
20	2.251	0.096	0.261	0.13	0.049	column1
20	2.251	0.115	0.313	0.13	0.049	column1
20	5.22	0.279	0.625	0.78	0.386	column1
20	5.22	0.124	0.313	0.78	0.386	column1
20	5.22	0.03	0.001	0.78	0.386	column1
20	5.22	0.185	0.311	0.78	0.386	column1
20	5.22	0.339	0.623	0.78	0.386	column1
20	5.22	0.493	0.935	0.78	0.386	column1
20	5.22	0.648	1.248	0.78	0.386	column1
20	5.22	0.802	1.56	0.78	0.386	column1
20	5.22	0.957	1.872	0.78	0.386	column1
20	7.084	0.378	0.849	1.059	0.524	column1
20	7.084	0.168	0.425	1.059	0.524	column1
20	7.084	0.041	0.002	1.059	0.524	column1
20	7.084	0.251	0.422	1.059	0.524	column1
20	7.084	0.46	0.846	1.059	0.524	column1
20	7.084	0.67	1.269	1.059	0.524	column1
20	7.084	0.879	1.693	1.059	0.524	column1
20	7.084	1.089	2.117	1.059	0.524	column1
20	7.084	1.298	2.54	1.059	0.524	column1
20	40.99	1.365	3.614	2.797	1.201	column1
20	40.108	0.884	2.496	2.797	1.201	column1
20	39.225	0.404	1.377	2.797	1.201	column1
20	38.342	0.076	0.258	2.797	1.201	column1
20	37.46	0.556	0.861	2.797	1.201	column1
20	36.577	1.037	1.979	2.797	1.201	column1
20	35.695	1.517	3.098	2.797	1.201	column1
20	34.812	1.997	4.217	2.797	1.201	column1
20	33.929	2.477	5.336	2.797	1.201	column1
20	1.126	4.402	11.629	12.001	0.049	column1
20	1.126	2.516	6.828	12.001	0.049	column1
20	1.126	0.63	2.028	12.001	0.049	column1
20	1.126	1.257	2.773	12.001	0.049	column1
20	1.126	3.143	7.574	12.001	0.049	column1
20	1.126	5.03	12.374	12.001	0.049	column1
20	1.126	6.916	17.175	12.001	0.049	column1
20	1.126	8.802	21.975	12.001	0.049	column1
20	1.126	10.689	26.776	12.001	0.049	column1
20	131.503	4.402	11.629	0.13	4.716	column1
20	130.205	2.516	6.828	0.13	4.716	column1
20	128.908	0.63	2.028	0.13	4.716	column1
20	127.61	1.257	2.773	0.13	4.716	column1
20	126.313	3.143	7.574	0.13	4.716	column1
20	125.016	5.03	12.374	0.13	4.716	column1
20	123.718	6.916	17.175	0.13	4.716	column1
20	122.421	8.802	21.975	0.13	4.716	column1
20	121.123	10.689	26.776	0.13	4.716	column1
20	131.503	4.402	11.629	12.001	4.716	column1
20	130.205	2.516	6.828	12.001	4.716	column1
20	128.908	0.63	2.028	12.001	4.716	column1
20	127.61	1.257	2.773	12.001	4.716	column1
20	126.313	3.143	7.574	12.001	4.716	column1
20	125.016	5.03	12.374	12.001	4.716	column1
20	123.718	6.916	17.175	12.001	4.716	column1
20	122.421	8.802	21.975	12.001	4.716	column1
20	121.123	10.689	26.776	12.001	4.716	column1
21	111.108	3.087	4.554	4.417	3.424	column1
21	110.225	1.717	2.787	4.417	3.424	column1
21	109.343	0.348	1.02	4.417	3.424	column1
21	108.46	1.022	0.747	4.417	3.424	column1
21	107.578	2.391	2.514	4.417	3.424	column1
21	106.695	3.761	4.281	4.417	3.424	column1
21	105.812	5.13	6.048	4.417	3.424	column1
21	104.93	6.5	7.815	4.417	3.424	column1
21	104.047	7.869	9.582	4.417	3.424	column1
21	155.551	4.321	6.375	6.184	4.793	column1
21	154.316	2.404	3.902	6.184	4.793	column1
21	153.08	0.487	1.428	6.184	4.793	column1
21	151.844	1.431	1.046	6.184	4.793	column1
21	150.609	3.348	3.519	6.184	4.793	column1
21	149.373	5.265	5.993	6.184	4.793	column1
21	148.137	7.183	8.467	6.184	4.793	column1
21	146.902	9.1	10.941	6.184	4.793	column1
21	145.666	11.017	13.414	6.184	4.793	column1
21	143.866	3.811	5.488	5.332	4.302	column1
21	142.807	2.09	3.355	5.332	4.302	column1
21	141.748	0.369	1.222	5.332	4.302	column1
21	140.689	1.351	0.911	5.332	4.302	column1
21	139.63	3.072	3.043	5.332	4.302	column1
21	138.571	4.793	5.176	5.332	4.302	column1
21	137.512	6.514	7.309	5.332	4.302	column1
21	136.453	8.235	9.442	5.332	4.302	column1
21	135.393	9.956	11.574	5.332	4.302	column1
21	153.51	4.29	5.852	5.772	5.022	column1
21	152.451	2.281	3.543	5.772	5.022	column1
21	151.392	0.273	1.235	5.772	5.022	column1
21	150.333	1.736	1.074	5.772	5.022	column1
21	149.273	3.745	3.383	5.772	5.022	column1
21	148.214	5.753	5.691	5.772	5.022	column1
21	147.155	7.762	8	5.772	5.022	column1
21	146.096	9.77	10.309	5.772	5.022	column1
21	145.037	11.779	12.617	5.772	5.022	column1
21	1.643	0.029	0.038	0.045	0.036	column1
21	1.643	0.015	0.02	0.045	0.036	column1
21	1.643	0.001	0.002	0.045	0.036	column1
21	1.643	0.013	0.016	0.045	0.036	column1
21	1.643	0.028	0.034	0.045	0.036	column1
21	1.643	0.042	0.052	0.045	0.036	column1
21	1.643	0.056	0.07	0.045	0.036	column1
21	1.643	0.07	0.088	0.045	0.036	column1
21	1.643	0.085	0.106	0.045	0.036	column1
21	1.643	0.029	0.038	0.045	0.036	column1
21	1.643	0.015	0.02	0.045	0.036	column1
21	1.643	0.001	0.002	0.045	0.036	column1
21	1.643	0.013	0.016	0.045	0.036	column1
21	1.643	0.028	0.034	0.045	0.036	column1
21	1.643	0.042	0.052	0.045	0.036	column1
21	1.643	0.056	0.07	0.045	0.036	column1
21	1.643	0.07	0.088	0.045	0.036	column1
21	1.643	0.085	0.106	0.045	0.036	column1
21	1.643	0.029	0.038	0.045	0.036	column1
21	1.643	0.015	0.02	0.045	0.036	column1
21	1.643	0.001	0.002	0.045	0.036	column1
21	1.643	0.013	0.016	0.045	0.036	column1
21	1.643	0.028	0.034	0.045	0.036	column1
21	1.643	0.042	0.052	0.045	0.036	column1
21	1.643	0.056	0.07	0.045	0.036	column1
21	1.643	0.07	0.088	0.045	0.036	column1
21	1.643	0.085	0.106	0.045	0.036	column1
21	1.643	0.029	0.038	0.045	0.036	column1
21	1.643	0.015	0.02	0.045	0.036	column1
21	1.643	0.001	0.002	0.045	0.036	column1
21	1.643	0.013	0.016	0.045	0.036	column1
21	1.643	0.028	0.034	0.045	0.036	column1
21	1.643	0.042	0.052	0.045	0.036	column1
21	1.643	0.056	0.07	0.045	0.036	column1
21	1.643	0.07	0.088	0.045	0.036	column1
21	1.643	0.085	0.106	0.045	0.036	column1
21	163.329	4.537	6.694	6.493	5.033	column1
21	162.031	2.524	4.097	6.493	5.033	column1
21	160.734	0.511	1.499	6.493	5.033	column1
21	159.436	1.502	1.098	6.493	5.033	column1
21	158.139	3.515	3.695	6.493	5.033	column1
21	156.842	5.529	6.293	6.493	5.033	column1
21	155.544	7.542	8.89	6.493	5.033	column1
21	154.247	9.555	11.488	6.493	5.033	column1
21	152.949	11.568	14.085	6.493	5.033	column1
21	163.329	4.537	6.694	6.493	5.033	column1
21	162.031	2.524	4.097	6.493	5.033	column1
21	160.734	0.511	1.499	6.493	5.033	column1
21	159.436	1.502	1.098	6.493	5.033	column1
21	158.139	3.515	3.695	6.493	5.033	column1
21	156.842	5.529	6.293	6.493	5.033	column1
21	155.544	7.542	8.89	6.493	5.033	column1
21	154.247	9.555	11.488	6.493	5.033	column1
21	152.949	11.568	14.085	6.493	5.033	column1
21	163.329	4.537	6.694	6.493	5.033	column1
21	162.031	2.524	4.097	6.493	5.033	column1
21	160.734	0.511	1.499	6.493	5.033	column1
21	159.436	1.502	1.098	6.493	5.033	column1
21	158.139	3.515	3.695	6.493	5.033	column1
21	156.842	5.529	6.293	6.493	5.033	column1
21	155.544	7.542	8.89	6.493	5.033	column1
21	154.247	9.555	11.488	6.493	5.033	column1
21	152.949	11.568	14.085	6.493	5.033	column1
21	163.329	4.537	6.694	6.493	5.033	column1
21	162.031	2.524	4.097	6.493	5.033	column1
21	160.734	0.511	1.499	6.493	5.033	column1
21	159.436	1.502	1.098	6.493	5.033	column1
21	158.139	3.515	3.695	6.493	5.033	column1
21	156.842	5.529	6.293	6.493	5.033	column1
21	155.544	7.542	8.89	6.493	5.033	column1
21	154.247	9.555	11.488	6.493	5.033	column1
21	152.949	11.568	14.085	6.493	5.033	column1
21	69.998	1.945	2.869	2.783	2.157	column1
21	69.442	1.082	1.756	2.783	2.157	column1
21	68.886	0.219	0.643	2.783	2.157	column1
21	68.33	0.644	0.471	2.783	2.157	column1
21	67.774	1.507	1.584	2.783	2.157	column1
21	67.218	2.369	2.697	2.783	2.157	column1
21	66.662	3.232	3.81	2.783	2.157	column1
21	66.106	4.095	4.923	2.783	2.157	column1
21	65.55	4.958	6.036	2.783	2.157	column1
21	69.998	1.945	2.869	2.783	2.157	column1
21	69.442	1.082	1.756	2.783	2.157	column1
21	68.886	0.219	0.643	2.783	2.157	column1
21	68.33	0.644	0.471	2.783	2.157	column1
21	67.774	1.507	1.584	2.783	2.157	column1
21	67.218	2.369	2.697	2.783	2.157	column1
21	66.662	3.232	3.81	2.783	2.157	column1
21	66.106	4.095	4.923	2.783	2.157	column1
21	65.55	4.958	6.036	2.783	2.157	column1
21	69.998	1.945	2.869	2.783	2.157	column1
21	69.442	1.082	1.756	2.783	2.157	column1
21	68.886	0.219	0.643	2.783	2.157	column1
21	68.33	0.644	0.471	2.783	2.157	column1
21	67.774	1.507	1.584	2.783	2.157	column1
21	67.218	2.369	2.697	2.783	2.157	column1
21	66.662	3.232	3.81	2.783	2.157	column1
21	66.106	4.095	4.923	2.783	2.157	column1
21	65.55	4.958	6.036	2.783	2.157	column1
21	69.998	1.945	2.869	2.783	2.157	column1
21	69.442	1.082	1.756	2.783	2.157	column1
21	68.886	0.219	0.643	2.783	2.157	column1
21	68.33	0.644	0.471	2.783	2.157	column1
21	67.774	1.507	1.584	2.783	2.157	column1
21	67.218	2.369	2.697	2.783	2.157	column1
21	66.662	3.232	3.81	2.783	2.157	column1
21	66.106	4.095	4.923	2.783	2.157	column1
21	65.55	4.958	6.036	2.783	2.157	column1
21	50.651	1.474	2.419	2.894	1.752	column1
21	50.651	0.773	1.261	2.894	1.752	column1
21	50.651	0.072	0.104	2.894	1.752	column1
21	50.651	0.628	1.053	2.894	1.752	column1
21	50.651	1.329	2.211	2.894	1.752	column1
21	50.651	2.029	3.368	2.894	1.752	column1
21	50.651	2.73	4.526	2.894	1.752	column1
21	50.651	3.431	5.683	2.894	1.752	column1
21	50.651	4.131	6.841	2.894	1.752	column1
21	3.286	0.059	0.076	0.09	0.071	column1
21	3.286	0.03	0.04	0.09	0.071	column1
21	3.286	0.002	0.004	0.09	0.071	column1
21	3.286	0.027	0.032	0.09	0.071	column1
21	3.286	0.055	0.068	0.09	0.071	column1
21	3.286	0.084	0.104	0.09	0.071	column1
21	3.286	0.112	0.14	0.09	0.071	column1
21	3.286	0.141	0.176	0.09	0.071	column1
21	3.286	0.169	0.212	0.09	0.071	column1
21	3.286	0.059	0.076	0.09	0.071	column1
21	3.286	0.03	0.04	0.09	0.071	column1
21	3.286	0.002	0.004	0.09	0.071	column1
21	3.286	0.027	0.032	0.09	0.071	column1
21	3.286	0.055	0.068	0.09	0.071	column1
21	3.286	0.084	0.104	0.09	0.071	column1
21	3.286	0.112	0.14	0.09	0.071	column1
21	3.286	0.141	0.176	0.09	0.071	column1
21	3.286	0.169	0.212	0.09	0.071	column1
21	7.78	0.297	0.214	0.258	0.453	column1
21	7.78	0.116	0.11	0.258	0.453	column1
21	7.78	0.066	0.007	0.258	0.453	column1
21	7.78	0.247	0.097	0.258	0.453	column1
21	7.78	0.428	0.2	0.258	0.453	column1
21	7.78	0.61	0.303	0.258	0.453	column1
21	7.78	0.791	0.407	0.258	0.453	column1
21	7.78	0.972	0.51	0.258	0.453	column1
21	7.78	1.154	0.613	0.258	0.453	column1
21	10.559	0.403	0.29	0.351	0.615	column1
21	10.559	0.157	0.149	0.351	0.615	column1
21	10.559	0.089	0.009	0.351	0.615	column1
21	10.559	0.335	0.131	0.351	0.615	column1
21	10.559	0.581	0.271	0.351	0.615	column1
21	10.559	0.827	0.412	0.351	0.615	column1
21	10.559	1.073	0.552	0.351	0.615	column1
21	10.559	1.319	0.692	0.351	0.615	column1
21	10.559	1.565	0.832	0.351	0.615	column1
21	49.39	1.375	1.998	1.356	1.29	column1
21	48.508	0.859	1.455	1.356	1.29	column1
21	47.625	0.343	0.913	1.356	1.29	column1
21	46.743	0.173	0.371	1.356	1.29	column1
21	45.86	0.689	0.171	1.356	1.29	column1
21	44.977	1.205	0.713	1.356	1.29	column1
21	44.095	1.722	1.256	1.356	1.29	column1
21	43.212	2.238	1.798	1.356	1.29	column1
21	42.33	2.754	2.34	1.356	1.29	column1
21	1.643	4.537	6.694	0.09	0.071	column1
21	1.643	2.524	4.097	0.09	0.071	column1
21	1.643	0.511	1.499	0.09	0.071	column1
21	1.643	1.502	1.098	0.09	0.071	column1
21	1.643	3.515	3.695	0.09	0.071	column1
21	1.643	5.529	6.293	0.09	0.071	column1
21	1.643	7.542	8.89	0.09	0.071	column1
21	1.643	9.555	11.488	0.09	0.071	column1
21	1.643	11.568	14.085	0.09	0.071	column1
21	163.329	4.29	6.694	6.493	5.033	column1
21	162.031	2.281	4.097	6.493	5.033	column1
21	160.734	0.273	1.499	6.493	5.033	column1
21	159.436	1.736	1.098	6.493	5.033	column1
21	158.139	3.745	3.695	6.493	5.033	column1
21	156.842	5.753	6.293	6.493	5.033	column1
21	155.544	7.762	8.89	6.493	5.033	column1
21	154.247	9.77	11.488	6.493	5.033	column1
21	152.949	11.779	14.085	6.493	5.033	column1
21	163.329	4.29	6.694	6.493	5.033	column1
21	162.031	2.281	4.097	6.493	5.033	column1
21	160.734	0.273	1.499	6.493	5.033	column1
21	159.436	1.736	1.098	6.493	5.033	column1
21	158.139	3.745	3.695	6.493	5.033	column1
21	156.842	5.753	6.293	6.493	5.033	column1
21	155.544	7.762	8.89	6.493	5.033	column1
21	154.247	9.77	11.488	6.493	5.033	column1
21	152.949	11.779	14.085	6.493	5.033	column1
22	136.929	3.046	4.609	4.466	3.39	column1
22	132.709	1.69	2.823	4.466	3.39	column1
22	128.489	0.335	1.036	4.466	3.39	column1
22	124.268	1.021	0.75	4.466	3.39	column1
22	120.048	2.377	2.537	4.466	3.39	column1
22	115.828	3.733	4.323	4.466	3.39	column1
22	111.608	5.089	6.109	4.466	3.39	column1
22	107.388	6.445	7.896	4.466	3.39	column1
22	103.167	7.801	9.682	4.466	3.39	column1
22	191.701	4.265	6.453	6.252	4.746	column1
22	185.792	2.367	3.952	6.252	4.746	column1
22	179.884	0.468	1.451	6.252	4.746	column1
22	173.976	1.43	1.05	6.252	4.746	column1
22	168.068	3.328	3.551	6.252	4.746	column1
22	162.159	5.226	6.052	6.252	4.746	column1
22	156.251	7.125	8.553	6.252	4.746	column1
22	150.343	9.023	11.054	6.252	4.746	column1
22	144.434	10.921	13.555	6.252	4.746	column1
22	174.852	3.763	5.554	5.39	4.261	column1
22	169.788	2.058	3.398	5.39	4.261	column1
22	164.723	0.354	1.242	5.39	4.261	column1
22	159.659	1.351	0.915	5.39	4.261	column1
22	154.595	3.055	3.071	5.39	4.261	column1
22	149.531	4.76	5.227	5.39	4.261	column1
22	144.466	6.464	7.383	5.39	4.261	column1
22	139.402	8.169	9.539	5.39	4.261	column1
22	134.338	9.873	11.695	5.39	4.261	column1
22	184.495	4.242	5.918	5.83	4.981	column1
22	179.431	2.249	3.586	5.83	4.981	column1
22	174.367	0.257	1.254	5.83	4.981	column1
22	169.303	1.735	1.078	5.83	4.981	column1
22	164.238	3.727	3.41	5.83	4.981	column1
22	159.174	5.72	5.742	5.83	4.981	column1
22	154.11	7.712	8.074	5.83	4.981	column1
22	149.046	9.704	10.406	5.83	4.981	column1
22	143.981	11.697	12.738	5.83	4.981	column1
22	1.643	0.029	0.038	0.045	0.036	column1
22	1.643	0.015	0.02	0.045	0.036	column1
22	1.643	0.001	0.002	0.045	0.036	column1
22	1.643	0.013	0.016	0.045	0.036	column1
22	1.643	0.028	0.034	0.045	0.036	column1
22	1.643	0.042	0.052	0.045	0.036	column1
22	1.643	0.056	0.07	0.045	0.036	column1
22	1.643	0.07	0.088	0.045	0.036	column1
22	1.643	0.085	0.106	0.045	0.036	column1
22	1.643	0.029	0.038	0.045	0.036	column1
22	1.643	0.015	0.02	0.045	0.036	column1
22	1.643	0.001	0.002	0.045	0.036	column1
22	1.643	0.013	0.016	0.045	0.036	column1
22	1.643	0.028	0.034	0.045	0.036	column1
22	1.643	0.042	0.052	0.045	0.036	column1
22	1.643	0.056	0.07	0.045	0.036	column1
22	1.643	0.07	0.088	0.045	0.036	column1
22	1.643	0.085	0.106	0.045	0.036	column1
22	1.643	0.029	0.038	0.045	0.036	column1
22	1.643	0.015	0.02	0.045	0.036	column1
22	1.643	0.001	0.002	0.045	0.036	column1
22	1.643	0.013	0.016	0.045	0.036	column1
22	1.643	0.028	0.034	0.045	0.036	column1
22	1.643	0.042	0.052	0.045	0.036	column1
22	1.643	0.056	0.07	0.045	0.036	column1
22	1.643	0.07	0.088	0.045	0.036	column1
22	1.643	0.085	0.106	0.045	0.036	column1
22	1.643	0.029	0.038	0.045	0.036	column1
22	1.643	0.015	0.02	0.045	0.036	column1
22	1.643	0.001	0.002	0.045	0.036	column1
22	1.643	0.013	0.016	0.045	0.036	column1
22	1.643	0.028	0.034	0.045	0.036	column1
22	1.643	0.042	0.052	0.045	0.036	column1
22	1.643	0.056	0.07	0.045	0.036	column1
22	1.643	0.07	0.088	0.045	0.036	column1
22	1.643	0.085	0.106	0.045	0.036	column1
22	201.286	4.478	6.775	6.565	4.983	column1
22	195.082	2.485	4.149	6.565	4.983	column1
22	188.878	0.492	1.523	6.565	4.983	column1
22	182.675	1.501	1.103	6.565	4.983	column1
22	176.471	3.494	3.729	6.565	4.983	column1
22	170.267	5.488	6.355	6.565	4.983	column1
22	164.064	7.481	8.981	6.565	4.983	column1
22	157.86	9.474	11.607	6.565	4.983	column1
22	151.656	11.467	14.233	6.565	4.983	column1
22	201.286	4.478	6.775	6.565	4.983	column1
22	195.082	2.485	4.149	6.565	4.983	column1
22	188.878	0.492	1.523	6.565	4.983	column1
22	182.675	1.501	1.103	6.565	4.983	column1
22	176.471	3.494	3.729	6.565	4.983	column1
22	170.267	5.488	6.355	6.565	4.983	column1
22	164.064	7.481	8.981	6.565	4.983	column1
22	157.86	9.474	11.607	6.565	4.983	column1
22	151.656	11.467	14.233	6.565	4.983	column1
22	201.286	4.478	6.775	6.565	4.983	column1
22	195.082	2.485	4.149	6.565	4.983	column1
22	188.878	0.492	1.523	6.565	4.983	column1
22	182.675	1.501	1.103	6.565	4.983	column1
22	176.471	3.494	3.729	6.565	4.983	column1
22	170.267	5.488	6.355	6.565	4.983	column1
22	164.064	7.481	8.981	6.565	4.983	column1
22	157.86	9.474	11.607	6.565	4.983	column1
22	151.656	11.467	14.233	6.565	4.983	column1
22	201.286	4.478	6.775	6.565	4.983	column1
22	195.082	2.485	4.149	6.565	4.983	column1
22	188.878	0.492	1.523	6.565	4.983	column1
22	182.675	1.501	1.103	6.565	4.983	column1
22	176.471	3.494	3.729	6.565	4.983	column1
22	170.267	5.488	6.355	6.565	4.983	column1
22	164.064	7.481	8.981	6.565	4.983	column1
22	157.86	9.474	11.607	6.565	4.983	column1
22	151.656	11.467	14.233	6.565	4.983	column1
22	86.265	1.919	2.904	2.814	2.136	column1
